"id","year","month","day","lon","lat","Size_class","catch","fhours","slp"
"AA_DE_20010804_110802",2001,8,4,-74.2833333333333,38.1,"small",1,8,101535
"AA_DE_20010804_110804",2001,8,4,-74.2833333333333,38.1,"small",1,7,101535
"AA_DE_20010805_110701",2001,8,5,-73.8333333333333,38.2333333333333,"small",3,16,101757
"AA_DE_20010806_210101",2001,8,6,-74.2833333333333,38.1,"small",8,6,102177
"AA_DE_20010806_210102",2001,8,6,-74.2833333333333,38.1,"small",4,6,102177
"AA_DE_20010815_210402",2001,8,15,-74.2833333333333,38.1,"small",1,7,101382
"AA_DE_20010815_210403",2001,8,15,-74.2833333333333,38.1,"small",3,5,101382
"AA_DE_20010815_210404",2001,8,15,-74.2833333333333,38.1,"small",1,6,101382
"AA_DE_20010816_210202",2001,8,16,-74.1666666666667,38.1333333333333,"small",1,6,101860
"AA_DE_20010817_110801",2001,8,17,-74.2833333333333,38.1,"small",0,20,101890
"AA_DE_20010817_110802",2001,8,17,-74.2833333333333,38.1,"small",3,5,101890
"AA_DE_20010817_110804",2001,8,17,-74.2833333333333,38.1,"small",6,8,101890
"AA_DE_20010817_110805",2001,8,17,-74.2833333333333,38.1,"small",2,6,101890
"AA_DE_20010817_110806",2001,8,17,-74.2833333333333,38.1,"small",1,6,101890
"AA_DE_20010817_110807",2001,8,17,-74.2833333333333,38.1,"small",2,8,101890
"AA_DE_20010820_210301",2001,8,20,-74.2833333333333,38.1,"small",4,6,101305
"AA_DE_20010820_210302",2001,8,20,-74.2833333333333,38.1,"small",0,5,101305
"AA_DE_20010906_210304",2001,9,6,-74.2833333333333,38.1,"small",1,6,102157
"AA_DE_20010913_210301",2001,9,13,-74.2833333333333,38.1,"small",1,7,102057
"AA_DE_20010922_110501",2001,9,22,-74.2833333333333,38.1,"small",3,6,101647
"AA_MA_20000728_111001",2000,7,28,-69.9166666666667,41.6666666666667,"small",0,8,101685
"AA_MA_20000819_110101",2000,8,19,-69.9166666666667,41.6666666666667,"small",0,2,101387
"AA_MA_20000819_110102",2000,8,19,-69.9166666666667,41.6666666666667,"small",0,4,101387
"AA_MA_20000820_110801",2000,8,20,-70.1666666666667,41.4166666666667,"small",0,6,101922
"AA_MA_20000829_210401",2000,8,29,-69.9166666666667,41.6666666666667,"small",1,8,102372
"AA_MA_20000915_110801",2000,9,15,-69.9166666666667,41.6666666666667,"small",0,1,100762
"AA_MA_20000916_110303",2000,9,16,-69.9166666666667,41.6666666666667,"small",0,2,100432
"AA_MA_20000921_210102",2000,9,21,-69.8333333333333,41.6666666666667,"small",0,5,100562
"AA_MA_20000929_110201",2000,9,29,-70.1666666666667,41.4166666666667,"small",0,4,102815
"AA_MA_20000929_110202",2000,9,29,-70.1666666666667,41.4166666666667,"small",0,2,102815
"AA_MA_20000929_110203",2000,9,29,-70.1666666666667,41.4166666666667,"small",0,1,102815
"AA_MA_20000929_110205",2000,9,29,-70.1666666666667,41.4166666666667,"small",0,12,102815
"AA_MA_20000929_110211",2000,9,29,-70.1666666666667,41.4166666666667,"small",0,2,102815
"AA_MA_20000929_110213",2000,9,29,-70.1666666666667,41.4166666666667,"small",0,6,102815
"AA_MA_20000929_110214",2000,9,29,-70.1666666666667,41.4166666666667,"small",0,2,102815
"AA_MA_20000929_110215",2000,9,29,-70.1666666666667,41.4166666666667,"small",0,6,102815
"AA_MA_20000929_110216",2000,9,29,-70.1666666666667,41.4166666666667,"small",0,3,102815
"AA_MA_20001008_110303",2000,10,8,-70.1666666666667,41.4166666666667,"small",0,1,101805
"AA_MA_20001008_110305",2000,10,8,-70.5,41.4166666666667,"small",0,1,101805
"AA_MA_20001008_110308",2000,10,8,-69.9166666666667,41.6666666666667,"small",0,8,101685
"AA_MA_20001012_210301",2000,10,12,-70.1666666666667,41.4166666666667,"small",0,1,102100
"AA_MA_20001012_210302",2000,10,12,-70.1666666666667,41.4166666666667,"small",0,6,102100
"AA_MA_20001012_210303",2000,10,12,-70.1666666666667,41.4166666666667,"small",0,1,102100
"AA_MA_20001012_210304",2000,10,12,-70.1666666666667,41.4166666666667,"small",0,6,102100
"AA_MA_20001012_210305",2000,10,12,-70.1666666666667,41.4166666666667,"small",0,1,102100
"AA_MA_20001013_110601",2000,10,13,-69.9166666666667,41.6666666666667,"small",0,1,101847
"AA_MA_20001013_110602",2000,10,13,-69.9166666666667,41.6666666666667,"small",0,1,101847
"AA_MA_20001013_110603",2000,10,13,-69.9166666666667,41.6666666666667,"small",0,2,101847
"AA_MA_20001013_110604",2000,10,13,-69.9166666666667,41.6666666666667,"small",0,8,101847
"AA_MA_20001015_110801",2000,10,15,-70.3333333333333,41.8333333333333,"small",0,3,101427
"AA_MA_20001015_110901",2000,10,15,-70.1666666666667,41.4166666666667,"small",0,2,101427
"AA_MA_20001015_110902",2000,10,15,-70.25,41.4166666666667,"small",0,1,101427
"AA_MA_20001015_111301",2000,10,15,-70.25,42.1666666666667,"small",0,10,101427
"AA_MA_20001020_110801",2000,10,20,-70.1666666666667,41.4166666666667,"small",0,8,102077
"AA_MA_20001026_210401",2000,10,26,-69.9166666666667,41.6666666666667,"small",0,2,102507
"AA_MA_20001026_210402",2000,10,26,-69.9166666666667,41.6666666666667,"small",0,7,102507
"AA_MA_20010703_062603",2001,7,3,-69.5666666666667,42.6166666666667,"small",0,3,102202
"AA_MA_20010704_062601",2001,7,4,-69.5666666666667,42.6166666666667,"small",0,3,101910
"AA_MA_20010705_062602",2001,7,5,-69.5666666666667,42.6166666666667,"small",0,3,100987
"AA_MA_20010707_110201",2001,7,7,-70.6666666666667,41.6666666666667,"small",0,7,101792
"AA_MA_20010728_110301",2001,7,28,-70.1666666666667,42.9166666666667,"small",0,6,102455
"AA_MA_20010901_019001",2001,9,1,-71.5,40.5,"small",6,8,100840
"AA_MA_20010916_110701",2001,9,16,-69.9166666666667,41.6666666666667,"small",0,3,101917
"AA_MA_20010916_110702",2001,9,16,-70.1666666666667,41.4166666666667,"small",0,1,101947
"AA_MA_20010916_110703",2001,9,16,-70.1666666666667,41.4166666666667,"small",0,1,101947
"AA_MA_20010916_110704",2001,9,16,-70.1666666666667,41.4166666666667,"small",0,3,101947
"AA_MA_20010922_110801",2001,9,22,-70.25,42.1666666666667,"small",2,8,101512
"AA_MA_20011004_210101",2001,10,4,-70.1666666666667,41.4166666666667,"small",0,10,101340
"AA_MA_20011019_110501",2001,10,19,-70.1666666666667,41.4166666666667,"small",0,10,102080
"AA_MA_20011019_110502",2001,10,19,-70.1666666666667,41.4166666666667,"small",0,2,102080
"AA_MD_19960718_210401",1996,7,18,-74.6166666666667,38.2,"small",4,6,102060
"AA_MD_19960718_210403",1996,7,18,-74.6166666666667,38.2,"small",2,7,102060
"AA_MD_19980614_110501",1998,6,14,-74.75,38.0833333333333,"small",1,4,100095
"AA_MD_19980614_110503",1998,6,14,-74.6666666666667,37.1666666666667,"small",4,3,100095
"AA_MD_19980619_110603",1998,6,19,-74.5,37.4,"small",1,10,101240
"AA_MD_19980619_110604",1998,6,19,-74.2833333333333,38.1,"small",1,8,101240
"AA_MD_19980706_410103",1998,7,6,-74.8333333333333,37.3333333333333,"small",1,7,101840
"AA_MD_19980706_410107",1998,7,6,-74.75,38.0833333333333,"small",3,8,101840
"AA_MD_19980708_410201",1998,7,8,-74.4,38.1833333333333,"small",4,8,101495
"AA_MD_19980708_410202",1998,7,8,-74.4,38.1833333333333,"small",7,6,101495
"AA_MD_19980708_410204",1998,7,8,-74.75,38.0833333333333,"small",3,7,101495
"AA_MD_19980720_210104",1998,7,20,-74.8333333333333,37.6666666666667,"small",1,6,101532
"AA_MD_19980720_210107",1998,7,20,-74.4,38.1833333333333,"small",1,8,101532
"AA_MD_19980722_210205",1998,7,22,-74.1833333333333,38.1,"small",1,7,101532
"AA_MD_19980722_210208",1998,7,22,-74.6166666666667,38.2,"small",1,8,101532
"AA_MD_19980724_310402",1998,7,24,-74.3333333333333,38.4166666666667,"small",1,8,101190
"AA_MD_19980724_310404",1998,7,24,-74.8333333333333,37.6666666666667,"small",1,6,101312
"AA_MD_19980724_310408",1998,7,24,-74.75,38.0833333333333,"small",1,6,101312
"AA_MD_19980724_310415",1998,7,24,-74.4,38.1833333333333,"small",1,8,101312
"AA_MD_19980724_310416",1998,7,24,-74.6166666666667,38.2,"small",1,8,101312
"AA_MD_19980724_310418",1998,7,24,-74.75,38.0833333333333,"small",2,10,101312
"AA_MD_19980822_110103",1998,8,22,-74.8333333333333,37.6666666666667,"small",1,6,101960
"AA_MD_19980911_310317",1998,9,11,-74.2833333333333,38.1,"small",1,8,101762
"AA_MD_19980912_110615",1998,9,12,-74.2833333333333,38.1,"small",5,12,101420
"AA_MD_19990717_110501",1999,7,17,-74.8333333333333,37.6666666666667,"small",1,6,102222
"AA_MD_19990717_110502",1999,7,17,-74.9166666666667,37.5833333333333,"small",3,5,102222
"AA_MD_19990717_110505",1999,7,17,-74.9166666666667,37.5833333333333,"small",3,8,102222
"AA_MD_19990717_110517",1999,7,17,-74.9166666666667,37.5833333333333,"small",2,8,102222
"AA_MD_19990717_110518",1999,7,17,-74.9166666666667,37.5833333333333,"small",1,7,102222
"AA_MD_19990718_110107",1999,7,18,-74.8333333333333,37.6666666666667,"small",2,6,102087
"AA_MD_19990718_110108",1999,7,18,-74.8333333333333,37.6666666666667,"small",1,7,102087
"AA_MD_19990807_110604",1999,8,7,-74.75,38.0833333333333,"small",1,9,101532
"AA_MD_19990827_110204",1999,8,27,-74.4666666666667,38.25,"small",2,8,101135
"AA_MD_20000624_110310",2000,6,24,-74.25,38.0833333333333,"small",1,8,101872
"AA_MD_20000628_210301",2000,6,28,-75.3333333333333,36.75,"small",5,8,101572
"AA_MD_20000628_210302",2000,6,28,-75.3333333333333,36.75,"small",1,7,101572
"AA_MD_20000628_210303",2000,6,28,-75.3333333333333,35.75,"small",1,7,101572
"AA_MD_20000628_210304",2000,6,28,-75.3333333333333,36.75,"small",1,7,101572
"AA_MD_20000629_210401",2000,6,29,-74.2833333333333,38.1,"small",2,5,101102
"AA_MD_20000629_210402",2000,6,29,-74.2833333333333,38.1,"small",2,12,101102
"AA_MD_20000629_210403",2000,6,29,-74.4,38.1833333333333,"small",2,8,101102
"AA_MD_20000701_110101",2000,7,1,-74.4,38.1833333333333,"small",2,10,101672
"AA_MD_20000701_110102",2000,7,1,-74.4,38.1833333333333,"small",2,12,101672
"AA_MD_20000702_110406",2000,7,2,-74.2833333333333,38.1,"small",1,8,101865
"AA_MD_20000703_210401",2000,7,3,-74.4666666666667,38.1833333333333,"small",1,8,101897
"AA_MD_20000708_110101",2000,7,8,-74.4166666666667,37.4166666666667,"small",3,6,101970
"AA_MD_20000708_110103",2000,7,8,-74.25,38.0833333333333,"small",2,6,101970
"AA_MD_20000708_110306",2000,7,8,-74.4,38.1833333333333,"small",6,5,101970
"AA_MD_20000716_110902",2000,7,16,-74.25,38.0833333333333,"small",2,6,100775
"AA_MD_20000717_210202",2000,7,17,-74.4,38.1833333333333,"small",1,8,101207
"AA_MD_20000718_210304",2000,7,18,-74.4,38.1833333333333,"small",2,6,101452
"AA_MD_20000721_110401",2000,7,21,-74.4,38.1833333333333,"small",2,4,101322
"AA_MD_20000721_110403",2000,7,21,-74.4,38.1833333333333,"small",2,8,101322
"AA_MD_20000721_110404",2000,7,21,-74.1,37.8666666666667,"small",3,7,101322
"AA_MD_20000721_110407",2000,7,21,-74.4,38.1833333333333,"small",1,6,101322
"AA_MD_20000721_110415",2000,7,21,-74.4,38.1833333333333,"small",1,8,101322
"AA_MD_20000721_110418",2000,7,21,-74.4666666666667,38.8166666666667,"small",3,6,101157
"AA_MD_20000721_110419",2000,7,21,-74.4,38.1833333333333,"small",2,6,101322
"AA_MD_20000722_110701",2000,7,22,-74.4,38.1833333333333,"small",6,8,101425
"AA_MD_20000722_110703",2000,7,22,-74.4,38.1833333333333,"small",2,8,101425
"AA_MD_20000722_110801",2000,7,22,-74.6666666666667,38.0833333333333,"small",1,4,101425
"AA_MD_20000722_110803",2000,7,22,-74.4,38.1833333333333,"small",1,6,101425
"AA_MD_20000722_110806",2000,7,22,-74.4,38.1833333333333,"small",2,4,101425
"AA_MD_20000722_110808",2000,7,22,-74.4,38.1833333333333,"small",2,5,101425
"AA_MD_20000722_110809",2000,7,22,-74.4,38.1833333333333,"small",1,6,101425
"AA_MD_20000722_110811",2000,7,22,-74.4,38.1833333333333,"small",1,6,101425
"AA_MD_20000722_110812",2000,7,22,-74.6666666666667,38.0833333333333,"small",1,6,101425
"AA_MD_20000722_110820",2000,7,22,-74,37.75,"small",1,7,101425
"AA_MD_20000723_110109",2000,7,23,-74.4166666666667,37.4166666666667,"small",7,8,101840
"AA_MD_20000723_110112",2000,7,23,-74.4,38.1833333333333,"small",1,7,101840
"AA_MD_20000728_110102",2000,7,28,-74.4,38.1833333333333,"small",0,9,101727
"AA_MD_20000728_110702",2000,7,28,-74.4,38.1833333333333,"small",1,7,101727
"AA_MD_20000728_110705",2000,7,28,-74.4,38.1833333333333,"small",1,9,101727
"AA_MD_20000728_110708",2000,7,28,-74.4,38.1833333333333,"small",1,8,101727
"AA_MD_20000728_110712",2000,7,28,-74.4,38.1833333333333,"small",1,7,101727
"AA_MD_20000728_110713",2000,7,28,-74.4166666666667,37.4166666666667,"small",0,3,101727
"AA_MD_20000729_110301",2000,7,29,-74.6166666666667,38.2,"small",2,5,101710
"AA_MD_20000729_110501",2000,7,29,-74.4,38.1833333333333,"small",0,6,101710
"AA_MD_20000729_110518",2000,7,29,-74.6666666666667,38.0833333333333,"small",1,8,101710
"AA_MD_20000729_110801",2000,7,29,-74.75,37.4166666666667,"small",3,6,101710
"AA_MD_20000729_110806",2000,7,29,-75.1666666666667,37.25,"small",1,7,101620
"AA_MD_20000729_110807",2000,7,29,-74.75,37.4166666666667,"small",2,8,101710
"AA_MD_20000729_110809",2000,7,29,-75.1666666666667,37.25,"small",1,8,101620
"AA_MD_20000730_110909",2000,7,30,-74.4166666666667,37.4,"small",2,10,101825
"AA_MD_20000805_110501",2000,8,5,-74.4,38.1833333333333,"small",0,8,101490
"AA_MD_20000805_110504",2000,8,5,-74.6166666666667,37.2,"small",1,6,101490
"AA_MD_20000806_110605",2000,8,6,-74.2833333333333,38.1,"small",1,6,101780
"AA_MD_20000819_110506",2000,8,19,-74.4166666666667,38.2166666666667,"small",1,8,101515
"AA_MD_20000819_111201",2000,8,19,-74.4,38.1833333333333,"small",1,8,101515
"AA_MD_20000820_110101",2000,8,20,-74.4166666666667,38.2166666666667,"small",1,5,102047
"AA_MD_20000820_110106",2000,8,20,-74.4166666666667,38.2166666666667,"small",1,7,102047
"AA_MD_20000820_110606",2000,8,20,-74.4,38.8,"small",1,6,102080
"AA_MD_20000820_110608",2000,8,20,-74.4,38.1833333333333,"small",1,8,102047
"AA_MD_20000822_210101",2000,8,22,-74.4,38.1833333333333,"small",1,6,102625
"AA_MD_20000822_210103",2000,8,22,-74.4,38.1833333333333,"small",1,8,102625
"AA_MD_20000822_210104",2000,8,22,-72.7,38.1833333333333,"small",1,6,102625
"AA_MD_20000826_110102",2000,8,26,-74.4,38.1833333333333,"small",1,7,101585
"AA_MD_20000902_110205",2000,9,2,-74.2833333333333,38.1,"small",2,7,101637
"AA_MD_20000929_110202",2000,9,29,-74.2833333333333,38.1,"small",2,6,102380
"AA_MD_20000930_110304",2000,9,30,-74.2833333333333,38.1,"small",3,5,102582
"AA_MD_20000930_110305",2000,9,30,-74.2833333333333,38.1,"small",1,7,102582
"AA_MD_20010615_110601",2001,6,15,-74.4,38.1833333333333,"small",1,4,101492
"AA_MD_20010618_210102",2001,6,18,-74.6666666666667,38.0833333333333,"small",2,7,102032
"AA_MD_20010622_110306",2001,6,22,-74.25,37,"small",0,7,101712
"AA_MD_20010624_110101",2001,6,24,-74.55,37.9833333333333,"small",1,6,101742
"AA_MD_20010624_110109",2001,6,24,-74.1,37.8666666666667,"small",1,7,101742
"AA_MD_20010624_110110",2001,6,24,-74.7166666666667,37.3333333333333,"small",0,8,101742
"AA_MD_20010626_210406",2001,6,26,-74.2833333333333,38.1,"small",2,9,102577
"AA_MD_20010630_110115",2001,6,30,-74.2833333333333,38.1,"small",1,7,101800
"AA_MD_20010630_110117",2001,6,30,-74.2833333333333,38.1,"small",1,10,101800
"AA_MD_20010630_110118",2001,6,30,-74.4,38.1833333333333,"small",3,8,101800
"AA_MD_20010701_110202",2001,7,1,-74.5,37.4833333333333,"small",1,7,101482
"AA_MD_20010701_110203",2001,7,1,-74.1,37.8666666666667,"small",0,7,101482
"AA_MD_20010701_110901",2001,7,1,-74.5,37.4833333333333,"small",0,6,101482
"AA_MD_20010703_210404",2001,7,3,-74.4166666666667,37.4166666666667,"small",0,6,102445
"AA_MD_20010703_210405",2001,7,3,-74.75,38.0833333333333,"small",0,8,102445
"AA_MD_20010703_210411",2001,7,3,-73.8166666666667,38.1,"small",2,5,102445
"AA_MD_20010704_110101",2001,7,4,-74.5,37.4833333333333,"small",1,1,101927
"AA_MD_20010704_110102",2001,7,4,-74.5,37.4833333333333,"small",0,4,101927
"AA_MD_20010704_110502",2001,7,4,-74.4,38.1833333333333,"small",0,2,101927
"AA_MD_20010706_110604",2001,7,6,-74.1,37.8666666666667,"small",1,7,101437
"AA_MD_20010706_110607",2001,7,6,-74.7166666666667,37.3333333333333,"small",1,5,101437
"AA_MD_20010706_110901",2001,7,6,-74.3333333333333,38.0333333333333,"small",3,5,101437
"AA_MD_20010707_110401",2001,7,7,-74.8333333333333,37.6666666666667,"small",2,6,102087
"AA_MD_20010707_110402",2001,7,7,-74.7166666666667,37.3333333333333,"small",0,8,102087
"AA_MD_20010707_110414",2001,7,7,-74.3333333333333,38.0333333333333,"small",1,7,102087
"AA_MD_20010709_210402",2001,7,9,-74.3333333333333,38.0333333333333,"small",2,6,100902
"AA_MD_20010712_210302",2001,7,12,-74.4166666666667,37.4166666666667,"small",1,8,101132
"AA_MD_20010713_110201",2001,7,13,-74.3333333333333,38.0333333333333,"small",3,5,101370
"AA_MD_20010713_110202",2001,7,13,-74.8333333333333,37.6666666666667,"small",3,7,101370
"AA_MD_20010713_110204",2001,7,13,-74.3333333333333,38.0333333333333,"small",2,8,101370
"AA_MD_20010713_110603",2001,7,13,-74.8333333333333,37.6666666666667,"small",4,8,101370
"AA_MD_20010713_110604",2001,7,13,-74.8333333333333,37.6666666666667,"small",2,8,101370
"AA_MD_20010713_110605",2001,7,13,-74.8333333333333,37.6666666666667,"small",1,8,101370
"AA_MD_20010714_110103",2001,7,14,-74.4166666666667,37.4166666666667,"small",2,8,101192
"AA_MD_20010714_110903",2001,7,14,-74.8333333333333,37.6666666666667,"small",1,5,101192
"AA_MD_20010714_110915",2001,7,14,-74.6166666666667,38.2,"small",1,6,101192
"AA_MD_20010714_110916",2001,7,14,-74.8333333333333,37.6666666666667,"small",2,10,101192
"AA_MD_20010715_110401",2001,7,15,-74.3333333333333,38.0333333333333,"small",3,7,101380
"AA_MD_20010715_110403",2001,7,15,-74.7166666666667,37.3333333333333,"small",4,7,101380
"AA_MD_20010715_110404",2001,7,15,-74.8333333333333,37.6666666666667,"small",9,7,101380
"AA_MD_20010715_110405",2001,7,15,-74.3333333333333,38.0333333333333,"small",1,7,101380
"AA_MD_20010715_110407",2001,7,15,-74.3333333333333,38.0333333333333,"small",7,7,101380
"AA_MD_20010721_110402",2001,7,21,-74.8333333333333,37.6666666666667,"small",4,6,101777
"AA_MD_20010721_110403",2001,7,21,-74.2833333333333,38.1,"small",1,5,101777
"AA_MD_20010721_110404",2001,7,21,-74.4166666666667,37.4166666666667,"small",4,5,101777
"AA_MD_20010721_110405",2001,7,21,-74.8333333333333,37.6666666666667,"small",4,6,101777
"AA_MD_20010721_110406",2001,7,21,-74.4166666666667,37.4166666666667,"small",0,6,101777
"AA_MD_20010721_110407",2001,7,21,-74.8333333333333,37.6666666666667,"small",0,6,101777
"AA_MD_20010721_110901",2001,7,21,-74.3333333333333,38.0333333333333,"small",5,3,101777
"AA_MD_20010721_110902",2001,7,21,-74.3333333333333,38.0333333333333,"small",4,6,101777
"AA_MD_20010721_110903",2001,7,21,-74.8333333333333,37.6666666666667,"small",4,6,101777
"AA_MD_20010721_110904",2001,7,21,-74.3333333333333,38.0333333333333,"small",4,8,101777
"AA_MD_20010721_110905",2001,7,21,-74.3333333333333,38.0333333333333,"small",5,6,101777
"AA_MD_20010721_110906",2001,7,21,-74.8333333333333,37.6666666666667,"small",4,8,101777
"AA_MD_20010721_110907",2001,7,21,-74.6166666666667,38.2,"small",3,6,101777
"AA_MD_20010721_110908",2001,7,21,-74.2833333333333,38.1,"small",1,6,101777
"AA_MD_20010721_110909",2001,7,21,-74.8333333333333,37.6666666666667,"small",5,7,101777
"AA_MD_20010721_110910",2001,7,21,-74.8333333333333,37.6666666666667,"small",2,6,101777
"AA_MD_20010721_110911",2001,7,21,-74.4166666666667,37.4166666666667,"small",4,8,101777
"AA_MD_20010721_110912",2001,7,21,-74.6166666666667,38.2,"small",2,7,101777
"AA_MD_20010721_110914",2001,7,21,-74.2833333333333,38.1,"small",1,8,101777
"AA_MD_20010721_110915",2001,7,21,-74.4833333333333,38.8166666666667,"small",2,7,101840
"AA_MD_20010721_110917",2001,7,21,-74.2833333333333,38.1,"small",3,8,101777
"AA_MD_20010722_110201",2001,7,22,-74.3333333333333,38.0333333333333,"small",1,6,101667
"AA_MD_20010722_110202",2001,7,22,-74.3333333333333,38.0333333333333,"small",3,7,101667
"AA_MD_20010722_110203",2001,7,22,-74.8333333333333,37.6666666666667,"small",3,6,101667
"AA_MD_20010722_110204",2001,7,22,-74.3333333333333,38.0333333333333,"small",4,7,101667
"AA_MD_20010722_110205",2001,7,22,-74.8333333333333,37.6666666666667,"small",9,6,101667
"AA_MD_20010722_110206",2001,7,22,-74.7166666666667,37.3333333333333,"small",4,7,101667
"AA_MD_20010722_110207",2001,7,22,-74.3,38.0333333333333,"small",2,7,101667
"AA_MD_20010722_110208",2001,7,22,-74.3333333333333,38.0333333333333,"small",3,7,101667
"AA_MD_20010722_110209",2001,7,22,-74.3333333333333,38.0333333333333,"small",2,6,101667
"AA_MD_20010722_110210",2001,7,22,-74.3333333333333,38.0333333333333,"small",2,8,101667
"AA_MD_20010722_110211",2001,7,22,-74.3333333333333,38.0333333333333,"small",4,8,101667
"AA_MD_20010722_110212",2001,7,22,-74.3333333333333,38.0333333333333,"small",1,6,101667
"AA_MD_20010722_110213",2001,7,22,-74.3333333333333,38.0333333333333,"small",2,10,101667
"AA_MD_20010722_110501",2001,7,22,-74.3333333333333,38.0333333333333,"small",4,5,101667
