mo_name,sp_code,sp_name,st,boattype,month,area,trips,v_trips,boatsonf,tot_area,n_area,p_area,year,state,n,mbluetile,msandtile,mgoldtile,munclasstile,malb,mskj,myft,mbet,mwhm,mbum,msai,mwah,mblushk,mthrshk,mbethrsh,msfnmako,mlfnmako,mdskyshk,mhmmrshk,mltunny,mbon,mkmack,msmack,mblktun,msbarshk,mswd,mmakoshk,mwshk,mtgrshk,mstgrshk,mambrjk,mdol,mysbft,msbft,mlschbft,msmdbft,mlgmdbft,mlgbft,muncbft,mporbgl,sbluetile,ssandtile,sgoldtile,sunclasstile,salb,sskj,syft,sbet,swhm,sbum,ssai,swah,sblushk,sthrshk,sbethrsh,ssfnmako,slfnmako,sdskyshk,shmmrshk,sltunny,sbon,skmack,ssmack,sblktun,ssbarshk,sswd,smakoshk,swshk,stgrshk,sstgrshk,sambrjk,sdol,sysbft,ssbft,slschbft,ssmdbft,slgmdbft,slgbft,suncbft,sporbgl,intrcept,inframe,outframe,p_frame,vp_frame,exfactor,vxfactor,tottrips,vartrips,cbluetile,vbluetile,csandtile,vsandtile,cgoldtile,vgoldtile,cunclasstile,vunclasstile,calb,valb,cskj,vskj,cyft,vyft,cbet,vbet,cwhm,vwhm,cbum,vbum,csai,vsai,cwah,vwah,cblushk,vblushk,cthrshk,vthrshk,cbethrsh,vbethrsh,csfnmako,vsfnmako,clfnmako,vlfnmako,cdskyshk,vdskyshk,chmmrshk,vhmmrshk,cltunny,vltunny,cbon,vbon,ckmack,vkmack,csmack,vsmack,cblktun,vblktun,csbarshk,vsbarshk,cswd,vswd,cmakoshk,vmakoshk,cwshk,vwshk,ctgrshk,vtgrshk,cstgrshk,vstgrshk,cambrjk,vambrjk,cdol,vdol,cysbft,vysbft,csbft,vsbft,clschbft,vlschbft,csmdbft,vsmdbft,clgmdbft,vlgmdbft,clgbft,vlgbft,cuncbft,vuncbft,cporbgl,vporbgl,kept,var_kept,meankept,s2_kept,alive,var_alive,dead,var_dead,weighed,var_weighed
June,3551,shortfin mako,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7228819,343.360346,0.0434782609,0.0421994885,10.240960633,104.87727469,0,0,0,0
June,3571,mako sharks,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,3581,longfin mako,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,3840,Spanish mackerel,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4328,swordfish,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4440,blue tilefish,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4450,sand tilefish,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4460,golden tilefish,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4470,unclassified tilefish,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,4661,skipjack tuna,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0.0144927536,0.0144927536,20.481921267,219.33072336,0,0,0,0
June,4670,bluefin tuna - UNC,VA,1,6,2,419.879386,8805.033075,900,,,1,2016,VA,69,0,0,0,0,0,0.0144927536,3.4492753623,0,0,0,0,0.0144927536,0,0,0,0.0434782609,0,0,0,0.0579710145,0.0144927536,0,0,0,0,0,0,0,0,0,0,3.0579710145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144927536,19.809889173,0,0,0,0,0.0144927536,0,0,0,0.0421994885,0,0,0,0.0848252344,0.0144927536,0,0,0,0,0,0,0,0,0,0,10.878942882,0,0,0,0,0,0,0,0,69,41,28,0.5942028986,0.003494577,1.6829268293,0.0284443314,706.6262837,29702.236095,0,0,0,0,0,0,0,0,0,0,10.240960633,104.87727469,2437.3486307,488209.75822,0,0,0,0,0,0,0,0,10.240960633,104.87727469,0,0,0,0,0,0,30.7228819,343.360346,0,0,0,0,0,0,40.963842533,677.14451802,10.240960633,104.87727469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.8426936,351793.94571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
