tracker,upprbill,lowerjaw,length,gender,curve,intcode,cluster,sitetype,year,month,day,site_no,enterr,interr,stcode,docno,control,measur,faxno,tifno,filestat,species,batch,prep,recno,q11a,s_index,serrflag,sprobfld,id
084801,9996,9996,408,8,9996,6783,2,1,2019,07,29,0051599,0,0,10,01,2110,1,DEJL2110.pdf,00137620.tif,ORIGINAL,1050,0848,0,2,2,54,0,,2019-084801
059202,9996,9996,414,8,9996,6416,6,1,2019,07,14,0251050,0,0,34,02,1210,1,NJJL1210.pdf,00136004.tif,ORIGINAL,1050,0592,0,1,2,165,0,,2019-059202
072101,9996,9996,417,8,9996,6783,8,3,2019,07,19,0010039,0,0,51,01,2127,1,VAJL2127.pdf,00136745.tif,ORIGINAL,1050,0721,0,4,2,289,0,,2019-072101
083408,9996,9996,432,2,9996,7509,2,1,2019,07,27,0011063,0,0,34,08,1107,1,NJJL1107.pdf,00137508.tif,ORIGINAL,1050,0834,0,1,2,230,0,,2019-083408
068001,9996,9996,442,2,9996,7509,1,1,2019,07,20,0011036,0,0,34,01,1104,1,NJJL1104.pdf,00136515.tif,ORIGINAL,1050,0680,0,2,2,218,0,,2019-068001
068001,9996,9996,445,2,9996,7509,1,1,2019,07,20,0011036,0,0,34,01,1104,1,NJJL1104.pdf,00136515.tif,ORIGINAL,1050,0680,0,1,2,217,0,,2019-068001
071802,9996,9996,451,2,9996,7661,3,1,2019,07,20,8100088,0,1,51,02,1203,1,VAJL1203.pdf,00136728.tif,ORIGINAL,1050,0718,0,6,1,296,0,,2019-071802
066701,9996,9996,462,2,468,7778,7,1,2019,07,20,0470938,0,0,24,01,1202,1,MDJL1202.pdf,00136432.tif,ORIGINAL,1050,0667,0,1,2,143,1,CURVE;,2019-066701
083903,9996,9996,466,2,9996,7686,1,1,2019,07,28,8100002,0,0,51,03,1109,1,VAJL1109.pdf,00137534.tif,ORIGINAL,1050,0839,0,3,3,309,0,,2019-083903
068202,9996,9996,467,2,9996,7509,2,1,2019,07,21,0011724,0,0,34,02,1115,1,NJJL1115.pdf,00136528.tif,ORIGINAL,1050,0682,0,2,2,221,0,,2019-068202
071802,9996,9996,470,2,9996,7661,3,1,2019,07,20,8100088,0,1,51,02,1203,1,VAJL1203.pdf,00136728.tif,ORIGINAL,1050,0718,0,1,1,291,0,,2019-071802
068401,9996,9996,476,2,9996,7508,3,1,2019,07,20,0090900,0,0,34,01,1205,1,NJJL1205.pdf,00136538.tif,ORIGINAL,1050,0684,0,3,3,207,0,,2019-068401
078705,9996,9996,478,2,9996,7785,3,1,2019,07,26,0090900,1,0,34,05,2118,1,NJJL2118.pdf,00137089.tif,ORIGINAL,1050,0787,0,4,2,241,0,,2019-078705
059702,9996,9996,483,2,9996,7509,2,1,2019,07,16,0011063,0,0,34,02,2215,1,NJJL2215.pdf,00136041.tif,ORIGINAL,1050,0597,0,2,2,213,0,,2019-059702
078705,9996,9996,484,2,9996,7785,3,1,2019,07,26,0090900,1,0,34,05,2118,1,NJJL2118.pdf,00137089.tif,ORIGINAL,1050,0787,0,2,2,239,0,,2019-078705
059702,9996,9996,485,2,9996,7509,2,1,2019,07,16,0011063,0,0,34,02,2215,1,NJJL2215.pdf,00136041.tif,ORIGINAL,1050,0597,0,1,2,212,0,,2019-059702
080802,9996,9996,486,2,9996,7681,2,1,2019,07,26,0051599,0,0,10,02,2211,1,DEJL2211.pdf,00137278.tif,ORIGINAL,1050,0808,0,1,3,70,0,,2019-080802
071802,9996,9996,487,2,9996,7661,3,1,2019,07,20,8100088,0,1,51,02,1203,1,VAJL1203.pdf,00136728.tif,ORIGINAL,1050,0718,0,2,1,292,0,,2019-071802
066701,9996,9996,488,2,492,7778,7,1,2019,07,20,0470938,0,0,24,01,1202,1,MDJL1202.pdf,00136432.tif,ORIGINAL,1050,0667,0,2,2,144,1,CURVE;,2019-066701
071802,9996,9996,489,2,9996,7661,3,1,2019,07,20,8100088,0,1,51,02,1203,1,VAJL1203.pdf,00136728.tif,ORIGINAL,1050,0718,0,3,1,293,0,,2019-071802
063001,9996,9996,490,2,9996,6773,3,1,2019,07,19,0113879,0,0,09,01,2205,1,CTJL2205.pdf,00136197.tif,ORIGINAL,1050,0630,0,2,2,16,0,,2019-063001
063402,9996,9996,491,1,9996,6783,2,1,2019,07,21,0051599,0,0,10,02,1201,1,DEJL1201.pdf,00136218.tif,ORIGINAL,1050,0634,0,5,2,40,0,,2019-063402
062202,9996,9996,493,8,9996,6633,1,1,2019,07,18,8100002,1,0,51,02,2211,1,VAJL2211.pdf,00136163.tif,ORIGINAL,1050,0622,0,1,3,284,0,,2019-062202
083903,9996,9996,493,2,9996,7686,1,1,2019,07,28,8100002,0,0,51,03,1109,1,VAJL1109.pdf,00137534.tif,ORIGINAL,1050,0839,0,5,3,311,0,,2019-083903
059702,9996,9996,495,2,9996,7509,2,1,2019,07,16,0011063,0,0,34,02,2215,1,NJJL2215.pdf,00136041.tif,ORIGINAL,1050,0597,0,3,2,214,0,,2019-059702
059702,9996,9996,495,2,9996,7509,2,1,2019,07,16,0011063,0,0,34,02,2215,1,NJJL2215.pdf,00136041.tif,ORIGINAL,1050,0597,0,4,2,215,0,,2019-059702
078406,9996,9996,497,8,9996,6447,3,1,2019,07,27,0470853,0,1,24,06,1203,1,MDJL1203.pdf,00137030.tif,ORIGINAL,1050,0784,0,3,3,73,0,,2019-078406
088702,9996,9996,500,1,9996,7793,15,4,2019,07,31,0090452,0,1,44,02,2124,1,RIJL2124.pdf,00137841.tif,ORIGINAL,1050,0887,0,2,2,274,0,,2019-088702
083904,9996,9996,503,2,9996,7686,1,1,2019,07,28,8100091,0,0,51,04,1109,1,VAJL1109.pdf,00137536.tif,ORIGINAL,1050,0839,0,4,2,317,0,,2019-083904
083904,9996,9996,503,2,9996,7686,1,1,2019,07,28,8100091,0,0,51,04,1109,1,VAJL1109.pdf,00137536.tif,ORIGINAL,1050,0839,0,9,2,322,0,,2019-083904
060503,9996,9996,513,2,9996,6633,1,1,2019,07,16,8100002,0,0,51,03,2113,1,VAJL2113.pdf,00136109.tif,ORIGINAL,1050,0605,0,4,3,281,0,,2019-060503
078406,9996,9996,515,8,9996,6447,3,1,2019,07,27,0470853,0,1,24,06,1203,1,MDJL1203.pdf,00137030.tif,ORIGINAL,1050,0784,0,2,3,72,0,,2019-078406
096702,9996,9996,516,2,9996,6416,6,1,2019,07,29,0251808,0,0,34,02,2133,1,NJJL2133.pdf,00137860.tif,ORIGINAL,1050,0967,0,1,3,186,0,,2019-096702
077001,9996,9996,518,1,9996,6783,1,1,2019,07,26,0050013,0,0,10,01,2208,1,DEJL2208.pdf,00136963.tif,ORIGINAL,1050,0770,0,2,2,44,0,,2019-077001
083903,9996,9996,519,2,9996,7686,1,1,2019,07,28,8100002,0,0,51,03,1109,1,VAJL1109.pdf,00137534.tif,ORIGINAL,1050,0839,0,4,3,310,0,,2019-083903
061004,9996,9996,519,2,9996,7784,1,1,2019,07,13,8100002,0,1,51,04,1104,1,VAJL1104.pdf,00136087.tif,ORIGINAL,1050,0610,8,3,2,349,1,PREP;,2019-061004
071802,9996,9996,525,2,9996,7661,3,1,2019,07,20,8100088,0,1,51,02,1203,1,VAJL1203.pdf,00136728.tif,ORIGINAL,1050,0718,0,7,1,297,0,,2019-071802
096702,9996,9996,527,2,9996,6416,6,1,2019,07,29,0251808,0,0,34,02,2133,1,NJJL2133.pdf,00137860.tif,ORIGINAL,1050,0967,0,4,3,189,0,,2019-096702
077001,9996,9996,528,2,9996,6783,1,1,2019,07,26,0050013,0,0,10,01,2208,1,DEJL2208.pdf,00136963.tif,ORIGINAL,1050,0770,0,8,2,50,0,,2019-077001
050806,9996,9996,530,8,9996,6783,2,1,2019,07,11,0051599,0,0,10,06,2201,1,DEJL2201.pdf,00135329.tif,ORIGINAL,1050,0508,0,3,2,21,0,,2019-050806
077001,9996,9996,530,2,9996,6783,1,1,2019,07,26,0050013,0,0,10,01,2208,1,DEJL2208.pdf,00136963.tif,ORIGINAL,1050,0770,0,4,2,46,0,,2019-077001
083408,9996,9996,533,2,9996,7509,2,1,2019,07,27,0011063,0,0,34,08,1107,1,NJJL1107.pdf,00137508.tif,ORIGINAL,1050,0834,0,2,2,231,0,,2019-083408
072101,9996,9996,534,2,9996,6783,8,3,2019,07,19,0010039,0,0,51,01,2127,1,VAJL2127.pdf,00136745.tif,ORIGINAL,1050,0721,0,5,2,290,0,,2019-072101
084401,9996,9996,535,2,9996,7785,4,1,2019,07,27,0099007,0,1,34,01,1113,1,NJJL1113.pdf,00137592.tif,ORIGINAL,1050,0844,0,1,2,242,0,,2019-084401
085502,9996,9996,536,2,9996,6416,6,1,2019,07,27,0259125,0,0,34,02,1117,1,NJJL1117.pdf,00137647.tif,ORIGINAL,1050,0855,0,6,2,172,0,,2019-085502
063402,9996,9996,537,2,9996,6783,2,1,2019,07,21,0051599,0,0,10,02,1201,1,DEJL1201.pdf,00136218.tif,ORIGINAL,1050,0634,0,6,2,41,0,,2019-063402
087303,9996,9996,538,2,9996,7519,5,1,2019,07,26,1030037,0,0,36,03,2125,1,NYJL2125.pdf,00137755.tif,ORIGINAL,1050,0873,0,2,2,249,0,,2019-087303
096702,9996,9996,541,2,9996,6416,6,1,2019,07,29,0251808,0,0,34,02,2133,1,NJJL2133.pdf,00137860.tif,ORIGINAL,1050,0967,0,3,3,188,0,,2019-096702
096702,9996,9996,541,2,9996,6416,6,1,2019,07,29,0251808,0,0,34,02,2133,1,NJJL2133.pdf,00137860.tif,ORIGINAL,1050,0967,0,7,3,192,0,,2019-096702
066203,9996,9996,542,2,9996,6936,5,1,2019,07,20,0471493,0,0,24,03,1105,1,MDJL1105.pdf,00136368.tif,ORIGINAL,1050,0662,0,2,2,125,0,,2019-066203
085502,9996,9996,542,2,9996,6416,6,1,2019,07,27,0259125,0,0,34,02,1117,1,NJJL1117.pdf,00137647.tif,ORIGINAL,1050,0855,0,1,2,167,0,,2019-085502
071802,9996,9996,544,2,9996,7661,3,1,2019,07,20,8100088,0,1,51,02,1203,1,VAJL1203.pdf,00136728.tif,ORIGINAL,1050,0718,0,5,1,295,0,,2019-071802
083904,9996,9996,551,1,9996,7686,1,1,2019,07,28,8100091,0,0,51,04,1109,1,VAJL1109.pdf,00137536.tif,ORIGINAL,1050,0839,0,1,2,314,0,,2019-083904
083904,9996,9996,555,2,9996,7686,1,1,2019,07,28,8100091,0,0,51,04,1109,1,VAJL1109.pdf,00137536.tif,ORIGINAL,1050,0839,0,6,2,319,0,,2019-083904
083903,9996,9996,556,2,9996,7686,1,1,2019,07,28,8100002,0,0,51,03,1109,1,VAJL1109.pdf,00137534.tif,ORIGINAL,1050,0839,0,6,3,312,0,,2019-083903
060503,9996,9996,563,2,9996,6633,1,1,2019,07,16,8100002,0,0,51,03,2113,1,VAJL2113.pdf,00136109.tif,ORIGINAL,1050,0605,0,2,3,279,0,,2019-060503
077001,9996,9996,564,2,9996,6783,1,1,2019,07,26,0050013,0,0,10,01,2208,1,DEJL2208.pdf,00136963.tif,ORIGINAL,1050,0770,0,3,2,45,0,,2019-077001
087801,9996,9996,567,2,9996,7696,3,1,2019,07,28,8100088,0,0,51,01,1206,1,VAJL1206.pdf,00137789.tif,ORIGINAL,1050,0878,0,2,3,338,0,,2019-087801
053301,9996,9996,568,2,9996,6783,1,1,2019,07,12,0050013,0,0,10,01,2203,1,DEJL2203.pdf,00135530.tif,ORIGINAL,1050,0533,0,3,3,29,0,,2019-053301
085502,9996,9996,572,2,9996,6416,6,1,2019,07,27,0259125,0,0,34,02,1117,1,NJJL1117.pdf,00137647.tif,ORIGINAL,1050,0855,0,4,2,170,0,,2019-085502
053301,9996,9996,576,2,9996,6783,1,1,2019,07,12,0050013,0,0,10,01,2203,1,DEJL2203.pdf,00135530.tif,ORIGINAL,1050,0533,0,2,3,28,0,,2019-053301
077001,9996,9996,577,2,9996,6783,1,1,2019,07,26,0050013,0,0,10,01,2208,1,DEJL2208.pdf,00136963.tif,ORIGINAL,1050,0770,0,9,2,51,0,,2019-077001
096702,9996,9996,579,2,9996,6416,6,1,2019,07,29,0251808,0,0,34,02,2133,1,NJJL2133.pdf,00137860.tif,ORIGINAL,1050,0967,0,5,3,190,0,,2019-096702
066701,9996,9996,581,2,584,7778,7,1,2019,07,20,0470938,0,0,24,01,1202,1,MDJL1202.pdf,00136432.tif,ORIGINAL,1050,0667,0,4,2,146,1,CURVE;,2019-066701
085502,9996,9996,581,2,9996,6416,6,1,2019,07,27,0259125,0,0,34,02,1117,1,NJJL1117.pdf,00137647.tif,ORIGINAL,1050,0855,0,2,2,168,0,,2019-085502
085502,9996,9996,584,2,9996,6416,6,1,2019,07,27,0259125,0,0,34,02,1117,1,NJJL1117.pdf,00137647.tif,ORIGINAL,1050,0855,0,5,2,171,0,,2019-085502
096702,9996,9996,587,2,9996,6416,6,1,2019,07,29,0251808,0,0,34,02,2133,1,NJJL2133.pdf,00137860.tif,ORIGINAL,1050,0967,0,2,3,187,0,,2019-096702
078705,9996,9996,589,1,9996,7785,3,1,2019,07,26,0090900,1,0,34,05,2118,1,NJJL2118.pdf,00137089.tif,ORIGINAL,1050,0787,0,3,2,240,0,,2019-078705
087801,9996,9996,589,2,9996,7696,3,1,2019,07,28,8100088,0,0,51,01,1206,1,VAJL1206.pdf,00137789.tif,ORIGINAL,1050,0878,0,5,3,341,0,,2019-087801
077001,9996,9996,591,1,9996,6783,1,1,2019,07,26,0050013,0,0,10,01,2208,1,DEJL2208.pdf,00136963.tif,ORIGINAL,1050,0770,0,5,2,47,0,,2019-077001
063402,9996,9996,593,2,9996,6783,2,1,2019,07,21,0051599,0,0,10,02,1201,1,DEJL1201.pdf,00136218.tif,ORIGINAL,1050,0634,0,1,2,36,0,,2019-063402
096801,9996,9996,593,2,9996,6416,10,1,2019,07,30,0290894,0,0,34,01,2221,1,NJJL2221.pdf,00137865.tif,ORIGINAL,1050,0968,0,1,3,193,0,,2019-096801
077001,9996,9996,598,2,9996,6783,1,1,2019,07,26,0050013,0,0,10,01,2208,1,DEJL2208.pdf,00136963.tif,ORIGINAL,1050,0770,0,10,2,52,0,,2019-077001
055407,9996,9996,603,2,9996,7688,1,1,2019,07,14,8100002,1,0,51,07,1105,1,VAJL1105.pdf,00135723.tif,ORIGINAL,1050,0554,0,3,2,334,0,,2019-055407
063402,9996,9996,604,1,9996,6783,2,1,2019,07,21,0051599,0,0,10,02,1201,1,DEJL1201.pdf,00136218.tif,ORIGINAL,1050,0634,0,7,2,42,0,,2019-063402
063302,9996,9996,608,2,9996,7681,2,1,2019,07,19,0051599,0,0,10,02,2214,1,DEJL1104.pdf,00136212.tif,ORIGINAL,1050,0633,0,4,3,66,0,,2019-063302
055910,9996,9996,608,2,9996,6936,5,1,2019,07,13,0471493,0,0,24,10,1114,1,MDJL1114.pdf,00135775.tif,ORIGINAL,1050,0559,0,3,2,123,0,,2019-055910
050006,9996,9996,609,2,9996,6936,5,1,2019,07,11,0471493,1,0,24,06,2207,1,MDJL2207.pdf,00135292.tif,ORIGINAL,1050,0500,0,5,3,115,0,,2019-050006
077001,9996,9996,610,1,9996,6783,1,1,2019,07,26,0050013,0,0,10,01,2208,1,DEJL2208.pdf,00136963.tif,ORIGINAL,1050,0770,0,7,2,49,0,,2019-077001
055904,9996,9996,611,2,9996,6936,5,1,2019,07,13,0471493,0,0,24,04,1114,1,MDJL1114.pdf,00135763.tif,ORIGINAL,1050,0559,0,1,3,118,0,,2019-055904
050806,9996,9996,612,2,9996,6783,2,1,2019,07,11,0051599,0,0,10,06,2201,1,DEJL2201.pdf,00135329.tif,ORIGINAL,1050,0508,0,2,2,20,0,,2019-050806
096702,9996,9996,612,1,9996,6416,6,1,2019,07,29,0251808,0,0,34,02,2133,1,NJJL2133.pdf,00137860.tif,ORIGINAL,1050,0967,0,6,3,191,0,,2019-096702
079204,9996,9996,612,1,9996,7727,3,1,2019,07,28,1030169,0,1,36,04,1208,1,NYJL1208.pdf,00137159.tif,ORIGINAL,1050,0792,0,15,2,266,0,,2019-079204
080702,9996,9996,614,2,9996,7681,2,1,2019,07,27,0051599,0,0,10,02,1103,1,DEJL1103.pdf,00137268.tif,ORIGINAL,1050,0807,0,2,3,68,0,,2019-080702
087801,9996,9996,614,2,9996,7696,3,1,2019,07,28,8100088,0,0,51,01,1206,1,VAJL1206.pdf,00137789.tif,ORIGINAL,1050,0878,0,4,3,340,0,,2019-087801
060503,9996,9996,624,2,9996,6633,1,1,2019,07,16,8100002,0,0,51,03,2113,1,VAJL2113.pdf,00136109.tif,ORIGINAL,1050,0605,0,5,3,282,0,,2019-060503
083903,9996,9996,624,2,9996,7686,1,1,2019,07,28,8100002,0,0,51,03,1109,1,VAJL1109.pdf,00137534.tif,ORIGINAL,1050,0839,2,2,3,308,0,,2019-083903
055904,9996,9996,625,2,9996,6936,5,1,2019,07,13,0471493,0,0,24,04,1114,1,MDJL1114.pdf,00135763.tif,ORIGINAL,1050,0559,0,2,3,119,0,,2019-055904
085502,9996,9996,629,1,9996,6416,6,1,2019,07,27,0259125,0,0,34,02,1117,1,NJJL1117.pdf,00137647.tif,ORIGINAL,1050,0855,0,3,2,169,0,,2019-085502
048305,9996,9996,632,2,9996,6936,5,1,2019,07,10,0471493,0,0,24,05,2203,1,MDJL2203.pdf,00135196.tif,ORIGINAL,1050,0483,0,3,2,106,0,,2019-048305
056501,9996,9996,632,2,9996,7370,11,1,2019,07,15,0091672,0,0,34,01,2113,1,NJJL2113.pdf,00135860.tif,ORIGINAL,1050,0565,0,2,2,196,0,,2019-056501
083904,9996,9996,632,2,9996,7686,1,1,2019,07,28,8100091,0,0,51,04,1109,1,VAJL1109.pdf,00137536.tif,ORIGINAL,1050,0839,0,10,2,323,0,,2019-083904
041001,9996,9996,633,2,9996,7681,2,1,2019,07,07,0051599,0,0,10,01,1101,1,DEJL1101.pdf,00134809.tif,ORIGINAL,1050,0410,0,1,2,58,0,,2019-041001
085507,9996,9996,634,2,9996,6416,6,1,2019,07,27,0251005,0,0,34,07,1117,1,NJJL1117.pdf,00137657.tif,ORIGINAL,1050,0855,0,3,2,176,0,,2019-085507
066214,9996,9996,636,2,9996,6936,5,1,2019,07,20,0471493,0,0,24,14,1105,1,MDJL1105.pdf,00136390.tif,ORIGINAL,1050,0662,0,1,2,128,0,,2019-066214
066701,9996,9996,637,2,641,7778,7,1,2019,07,20,0470938,0,0,24,01,1202,1,MDJL1202.pdf,00136432.tif,ORIGINAL,1050,0667,0,3,2,145,1,CURVE;,2019-066701
063402,9996,9996,638,2,9996,6783,2,1,2019,07,21,0051599,0,0,10,02,1201,1,DEJL1201.pdf,00136218.tif,ORIGINAL,1050,0634,0,2,2,37,0,,2019-063402
077001,9996,9996,643,2,9996,6783,1,1,2019,07,26,0050013,0,0,10,01,2208,1,DEJL2208.pdf,00136963.tif,ORIGINAL,1050,0770,0,6,2,48,0,,2019-077001
086502,9996,9996,643,1,9996,7370,3,1,2019,07,30,0090900,0,1,34,02,2206,1,NJJL2206.pdf,00137705.tif,ORIGINAL,1050,0865,0,4,3,200,0,,2019-086502
050806,9996,9996,644,2,9996,6783,2,1,2019,07,11,0051599,0,0,10,06,2201,1,DEJL2201.pdf,00135329.tif,ORIGINAL,1050,0508,0,5,2,23,0,,2019-050806
036703,9996,9996,645,2,9996,6936,5,1,2019,07,04,0471493,0,0,24,03,1109,1,MDJL1109.pdf,00134566.tif,ORIGINAL,1050,0367,0,4,2,83,0,,2019-036703
041001,9996,9996,647,2,9996,7681,2,1,2019,07,07,0051599,0,0,10,01,1101,1,DEJL1101.pdf,00134809.tif,ORIGINAL,1050,0410,0,2,2,59,0,,2019-041001
066213,9996,9996,647,2,9996,6936,5,1,2019,07,20,0471493,0,0,24,13,1105,1,MDJL1105.pdf,00136388.tif,ORIGINAL,1050,0662,0,3,2,127,0,,2019-066213
059702,9996,9996,648,2,9996,7509,2,1,2019,07,16,0011063,0,0,34,02,2215,1,NJJL2215.pdf,00136041.tif,ORIGINAL,1050,0597,0,5,2,216,0,,2019-059702
061007,9996,9996,650,2,9996,7784,1,1,2019,07,13,8100091,0,0,51,07,1104,1,VAJL1104.pdf,00136093.tif,ORIGINAL,1050,0610,2,4,2,356,0,,2019-061007
053301,9996,9996,651,2,9996,6783,1,1,2019,07,12,0050013,0,0,10,01,2203,1,DEJL2203.pdf,00135530.tif,ORIGINAL,1050,0533,0,1,3,27,0,,2019-053301
083904,9996,9996,651,2,9996,7686,1,1,2019,07,28,8100091,0,0,51,04,1109,1,VAJL1109.pdf,00137536.tif,ORIGINAL,1050,0839,0,8,2,321,0,,2019-083904
078302,9996,9996,653,2,9996,7778,7,1,2019,07,27,0470938,0,0,24,02,1108,1,MDJL1108.pdf,00137013.tif,ORIGINAL,1050,0783,0,4,3,156,0,,2019-078302
052206,9996,9996,653,2,9996,7785,3,1,2019,07,13,0090900,0,0,34,06,1208,1,NJJL1208.pdf,00135414.tif,ORIGINAL,1050,0522,0,2,2,237,0,,2019-052206
080702,9996,9996,654,2,9996,7681,2,1,2019,07,27,0051599,0,0,10,02,1103,1,DEJL1103.pdf,00137268.tif,ORIGINAL,1050,0807,0,3,3,69,0,,2019-080702
063302,9996,9996,662,2,9996,7681,2,1,2019,07,19,0051599,0,0,10,02,2214,1,DEJL1104.pdf,00136212.tif,ORIGINAL,1050,0633,0,3,3,65,0,,2019-063302
037901,9996,9996,665,2,9996,7785,3,1,2019,07,02,0090900,0,1,34,01,2207,1,NJJL2207.pdf,00134651.tif,ORIGINAL,1050,0379,0,5,3,235,0,,2019-037901
061102,9996,9996,668,2,9996,6783,2,1,2019,07,17,0051599,0,0,10,02,2202,1,DEJL2202.pdf,00136129.tif,ORIGINAL,1050,0611,0,3,2,35,0,,2019-061102
086001,9996,9996,668,2,9996,7508,11,1,2019,07,31,0091131,1,0,34,01,2124,1,NJJL2124.pdf,00137678.tif,ORIGINAL,1050,0860,0,3,2,211,0,,2019-086001
060503,9996,9996,668,2,9996,6633,1,1,2019,07,16,8100002,0,0,51,03,2113,1,VAJL2113.pdf,00136109.tif,ORIGINAL,1050,0605,0,6,3,283,0,,2019-060503
083903,9996,9996,669,1,9996,7686,1,1,2019,07,28,8100002,0,0,51,03,1109,1,VAJL1109.pdf,00137534.tif,ORIGINAL,1050,0839,2,1,3,307,0,,2019-083903
053802,9996,9996,671,2,9996,6783,2,1,2019,07,13,0470022,0,0,24,02,1104,1,MDJL1104.pdf,00135566.tif,ORIGINAL,1050,0538,0,4,3,78,0,,2019-053802
083904,9996,9996,672,1,9996,7686,1,1,2019,07,28,8100091,0,0,51,04,1109,1,VAJL1109.pdf,00137536.tif,ORIGINAL,1050,0839,0,2,2,315,0,,2019-083904
066301,9996,9996,675,2,9996,6936,5,1,2019,07,21,0471493,1,0,24,01,1106,1,MDJL1106.pdf,00136396.tif,ORIGINAL,1050,0663,0,3,3,132,0,,2019-066301
086502,9996,9996,675,2,9996,7370,3,1,2019,07,30,0090900,0,1,34,02,2206,1,NJJL2206.pdf,00137705.tif,ORIGINAL,1050,0865,0,5,3,201,0,,2019-086502
063402,9996,9996,677,2,9996,6783,2,1,2019,07,21,0051599,0,0,10,02,1201,1,DEJL1201.pdf,00136218.tif,ORIGINAL,1050,0634,0,4,2,39,0,,2019-063402
087303,9996,9996,677,1,9996,7519,5,1,2019,07,26,1030037,0,0,36,03,2125,1,NYJL2125.pdf,00137755.tif,ORIGINAL,1050,0873,0,1,2,248,0,,2019-087303
078302,9996,9996,681,2,9996,7778,7,1,2019,07,27,0470938,0,0,24,02,1108,1,MDJL1108.pdf,00137013.tif,ORIGINAL,1050,0783,0,3,3,155,0,,2019-078302
066301,9996,9996,682,2,9996,6936,5,1,2019,07,21,0471493,1,0,24,01,1106,1,MDJL1106.pdf,00136396.tif,ORIGINAL,1050,0663,0,2,3,131,0,,2019-066301
085507,9996,9996,684,2,9996,6416,6,1,2019,07,27,0251005,0,0,34,07,1117,1,NJJL1117.pdf,00137657.tif,ORIGINAL,1050,0855,0,2,2,175,0,,2019-085507
086305,9996,9996,684,8,9996,6416,6,1,2019,07,26,0251050,0,0,34,05,2132,1,NJJL2132.pdf,00137695.tif,ORIGINAL,1050,0863,0,6,2,185,0,,2019-086305
