int_id,smp_week,year,wave,sub_reg,st,num_reps,rep_num,rep_id,int_date,int_time,status,hms,hms_cat,sellfish,fshstate,bt_trips,rf_trips,lptrips,trip_num,trip_day,tripdate,t_of_day,mode_f,people,trip_st,tripcnty,intsite,marin,town,otherstop,othersite,othersite_spec,method1,method2,thist,target1,target2,sktyp,tutyp,btsiz,bltyp,folps,o_folps,tourn,tcode,o_tname,gear,wgear,ogear,rodre,lncnt,baita,baitb,baitc,obait,o_obait,gnact,o_gnact,gnade,o_gnade,gnama,o_gnama,gnamd,o_gnamd,gname,o_gname,gnanh,o_gnanh,gnanj,o_gnanj,gnany,o_gnany,gnari,o_gnari,gnava,o_gnava,fishg,miles,depth,temp,targt,catch1,catch2,catch3,catch4,catch5,ctuna1,ctuna2,ctuna3,ctuna4,ctuna5,stuna1,stuna2,stuna3,stuna4,stuna5,stuna6,cshar1,cshar2,cshar3,cshar4,kmarl,amarl,dmarl,kssbt,assbt,dssbt,ksbtu,asbtu,dsbtu,klsbt,alsbt,dlsbt,ksmbt,asmbt,dsmbt,klmbt,almbt,dlmbt,kgbtu,agbtu,dgbtu,ketun,aetun,detun,kmsha,amsha,dmsha,kbsha,absha,dbsha,kssha,assha,dssha,kdsha,adsha,ddsha,dolphin_kept,dolphin_alive,dolphin_dead,yellowfin_kept,yellowfin_alive,yellowfin_dead,albacore_kept,albacore_alive,albacore_dead,area,dist,area_x,time_dep,time,hrsf,multiday,dycnt,verified,val_id,val_date,errors,attempts,result,file
1067,36,2017,5,5,34,,,,20170923,1803,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_08082017
1067,36,2017,5,4,09,,,,20170923,1814,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_08082017
1002,36,2017,5,5,34,1,1,1,20170920,1803,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,6,07,hms_lpts_08082017
1067,36,2017,5,5,34,,,,20170923,1757,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_08082017
1061,36,2017,5,4,25,1,1,1,20170918,2030,1,1,2,2,MA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,2,10,hms_lpts_08082017
1068,36,2017,5,4,25,1,1,1,20170918,2004,1,1,1,1,MA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,2,10,hms_lpts_08082017
1067,36,2017,5,5,34,,,,20170923,1750,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_08082017
1068,36,2017,5,4,25,1,1,1,20170918,1903,1,1,2,2,RI,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,2,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,1,1,20170904,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,1,8850030402,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,2,2,20170905,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,1,8850030402,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,3,3,20170906,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,1,8850030402,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,4,4,20170907,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,5,5,20170908,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,6,6,20170909,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,7,7,20170910,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,8,1,20170911,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,9,2,20170912,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,10,6,20170916,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,4,23,1,1,1,20170920,1438,1,1,1,1,ME,11,11,11,11,7,20170917,1,8,2,23,023,0868,,,,,,02,,1,8850030402,,,,3,,,,2,,,1,,,,2,1,2,2,2,,,,,,,,,,997,MOUTH OF SHEEPSCOTT RIVER,,,,,,,,,,,MOUTH OF SHEEPSCOTT RIVER,3,15FAT,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500,1700,10,2,1,2,,,8,5,10,hms_lpts_08082017
1067,36,2017,5,4,23,,,,20170923,1909,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_08082017
1066,36,2017,5,5,51,1,1,1,20170918,1505,1,1,2,2,VA,1,1,1,1,1,20170904,1,8,2,51,810,0438,,,,,,01,,1,8850060301,8835290100,,,,,,,2,,,1,,,,9,2,1,2,2,,,,,,,,,,,,,,,,,,,,196,,CIGAR,47,200FET,74,1,8835290100,8850060301,8850030403,8850030401,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1,0,0,0,8,0,,,,0500,1700,8,2,1,2,,,8,1,10,hms_lpts_08082017
1002,36,2017,5,5,34,1,1,1,20170920,1746,1,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,2,10,hms_lpts_08082017
1061,36,2017,5,5,51,1,1,1,20170918,1720,1,1,2,2,VA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,2,10,hms_lpts_08082017
1067,36,2017,5,5,34,1,1,1,20170918,1713,1,1,2,2,NJ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_08082017
1067,36,2017,5,4,25,1,1,1,20170919,1946,1,1,2,2,MA,1,1,1,1,7,20170910,1,8,2,25,009,0801,,,,,,01,,1,8850030402,,,,0,,,,2,,,1,,,,1,2,2,1,2,,,,,,66,,,,,,,,,,,,,,,,STELLWAGEN BANK N,16,150FET,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0800,1500,3,2,1,1,MM,20170919,2,4,10,hms_lpts_08082017
1067,36,2017,5,4,25,1,1,1,20170919,1828,8,1,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,4,10,hms_lpts_08082017
1017,36,2017,5,4,25,1,1,1,20170920,1108,1,1,1,1,MA,2,2,2,1,4,20170907,1,8,2,25,009,8888,CONNOLLY SEAFOOD,GLOUCESTER,2,,,11,05,1,8850030402,,,,3,,,,2,,,1,,,,3,1,1,2,2,,,,,,55,,,,,,,,,,,,,,,,JEFFREYS LEDGE,8,180FET,65,1,8708020601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,0400,1800,8,2,1,2,,,8,5,10,hms_lpts_08082017
1017,36,2017,5,4,25,1,1,1,20170920,1108,1,1,1,1,MA,2,2,2,2,2,20170912,1,8,2,25,009,8888,STEVE CONNOLLY SEAFOOD,GLOUCESTER,2,,,05,,1,8850030402,,,,3,,,,2,,,1,,,,3,1,2,2,2,,,,,,55,,,,,,,,,,,,,,,,JEFFREYS LEDGE,10,190FET,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0400,1800,8,2,1,2,,,8,5,10,hms_lpts_08082017
1061,36,2017,5,4,23,,,,20170923,1831,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,02,hms_lpts_08082017
1066,36,2017,5,5,10,1,1,1,20170918,1407,6,1,2,2,DE,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_08082017
1068,36,2017,5,4,25,1,1,1,20170918,1943,6,1,1,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,2,10,hms_lpts_08082017
1061,36,2017,5,4,23,1,1,1,20170920,1223,1,1,2,2,ME,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,5,10,hms_lpts_08082017
1066,36,2017,5,5,24,1,1,1,20170919,1338,1,1,2,2,MD,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,3,10,hms_lpts_08082017
1067,36,2017,5,5,36,,,,20170923,1819,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,02,hms_lpts_08082017
1067,36,2017,5,4,25,1,1,1,20170919,1448,1,1,1,2,MA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,3,10,hms_lpts_08082017
1067,36,2017,5,5,36,1,1,1,20170918,1354,1,1,1,1,NY,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_08082017
1067,36,2017,5,4,09,1,1,1,20170918,1545,1,1,1,1,CT,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_08082017
NPH,36,2017,5,5,36,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,,06,hms_lpts_08082017
1067,36,2017,5,5,34,1,1,1,20170918,1741,1,1,2,2,NJ,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_08082017
1067,36,2017,5,4,09,,,,20170923,1811,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_08082017
1067,36,2017,5,5,34,1,1,1,20170919,1519,1,1,2,2,NJ,2,2,2,1,6,20170909,1,8,5,34,025,9005,,,,,,01,,1,8850030403,8850030401,,,,,,,2,,,1,,,,7,2,1,2,2,,,,,,,,,,,,,,997,TOMS CANYON,,,,,,,TOMS CANYON,85,900FET,75,1,8850030403,,8850060301,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,0000,2000,14,2,1,2,,,8,3,10,hms_lpts_08082017
1067,36,2017,5,5,34,1,1,1,20170919,1519,1,1,2,2,NJ,2,2,2,2,6,20170916,1,8,5,34,025,9005,,,,,,01,,1,8850030403,8850030401,,,,,,,2,,,1,,,,7,2,1,2,2,,,,,,,,,,,,,,125,,,,,,,,HUDSON CANYON,75,600FET,72,1,8850030403,8850030401,8850060301,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,17,0,0,,,,1500,2130,20,1,2,2,,,8,3,10,hms_lpts_08082017
1061,36,2017,5,4,25,,,,20170923,1829,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,10,03,hms_lpts_08082017
1067,36,2017,5,5,36,1,1,1,20170918,1227,1,1,2,2,NY,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_08082017
1066,36,2017,5,5,51,1,1,1,20170918,1714,1,1,2,2,VA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,1,10,hms_lpts_08082017
